source_path,has_worker_client,equation_count,found_count,missing_count,status,missing_sample
mda/03-evidence-chronology/MDA-010-pre-modern-baseline.html,True,1,0,1,worker_client_but_zero_matches,"3,724.05</td><td>IRS Statistics of Income</td></tr>
<tr><td>Child Labor Prevalence (Ages 10–15)</td><td class=""num"">~1.75M</td><td class=""num"">Declining</td><td class=""num"">Declining</td><td>Academic consensus</td></tr>
<tr><td>Child Labor Percentage (Ages 10–15)</td><td class=""num"">~18%</td><td class=""num"">~15%</td><td class=""num"">~12%</td><td>Census Data</td></tr>
<tr><td>Women in Workforce (%)</td><td class=""num"">~20%</td><td class=""num"">Rising</td><td class=""num"">Rising (WWI peak)</td><td>Census Data</td></tr>
</tbody>
</table>
<div class=""prose-body"">
<p>
                    The 1919 average net income of <strong>"
mda/05-amish-and-case-studies/MDA-051-korea-experiment.html,True,1,0,1,worker_client_but_zero_matches,"35,000</span></td><td><span class=""font-mono text-accent"">"
mda/90-appendices-and-source-packets/MDA-906-appendix-93-year-floor.html,True,1,0,1,worker_client_but_zero_matches,L(n) = L_0 \cdot e^{-n/\tau} + L_{\text{floor}}
moral-decline/mda-of-america.html,True,1,0,1,worker_client_but_zero_matches,"100k+ avg</td><td class=""text-steelBlue"">Near zero</td><td class=""text-ironGold font-bold"">∞</td></tr>
<tr><td class=""text-parchment font-medium"">Trust in Neighbors</td><td>30%</td><td class=""text-steelBlue"">~100%</td><td class=""text-ironGold font-bold"">3.3×</td></tr>
<tr><td class=""text-parchment font-medium"">Ed. Spending/Child</td><td>"
one-page-stories/measure-and-judgment/the-93-year-floor.html,True,1,0,1,worker_client_but_zero_matches,L(n) = L_0 \cdot e^{-n/\tau} + L_{\text{floor}}
formal-papers/05_entropy_and_coherence/paper_10.html,False,1,1,0,db_ready_but_page_not_wired,
genesis-to-quantum/CODEX_BUILD/template-main.html,True,1,1,0,full_coverage,
genesis-to-quantum/gtq-01-OPTION-A-bg-hero.html,True,1,1,0,full_coverage,
genesis-to-quantum/gtq-01-OPTION-B-img-hero.html,True,1,1,0,full_coverage,
genesis-to-quantum/gtq-01-measurement-collapsed-reality-N.html,True,1,1,0,full_coverage,
genesis-to-quantum/gtq-01-measurement-collapsed-reality.html,True,1,1,0,full_coverage,
Axiom Layer/7Q Axioms.html,False,0,0,0,no_equations,
Axiom Layer/axioms-closure.html,False,0,0,0,no_equations,
Axiom Layer/axioms-layer-0-core.html,False,0,0,0,no_equations,
Axiom Layer/axioms-layer-2-derived.html,False,0,0,0,no_equations,
Axiom Layer/axioms-layer-3-extended.html,False,0,0,0,no_equations,
Axiom Layer/axioms.html,False,0,0,0,no_equations,
Axiom Layer/definitions.html,False,0,0,0,no_equations,
Axiom Layer/index.html,False,0,0,0,no_equations,
Axiom Layer/lemmas.html,False,0,0,0,no_equations,
Axiom Layer/theophysics_proof_explorer_v2.html,False,0,0,0,no_equations,
Axiom Layer/theophysics_proof_explorer_v2_1.html,False,0,0,0,no_equations,
Axiom Layer/theorems.html,False,0,0,0,no_equations,
Constitutional audit/FP-014_CONSTITUTIONAL_AUDIT.html,False,0,0,0,no_equations,
Constitutional audit/FP-015_COHERENCE_RECOVERY_VALIDATION.html,False,0,0,0,no_equations,
Constitutional audit/index.html,False,0,0,0,no_equations,
Family/God in the equations.html,False,0,0,0,no_equations,
Family/Gold Standard Test Battery.html,False,0,0,0,no_equations,
Family/The Evolution Probe.html,False,0,0,0,no_equations,
Family/The God Story.html,False,0,0,0,no_equations,
Family/The Same Equation.html,False,0,0,0,no_equations,
Family/What No Language Model Can Produce.html,False,0,0,0,no_equations,
Family/backup/evolution-probe.html,False,0,0,0,no_equations,
Family/backup/god-in-the-equations.html,False,0,0,0,no_equations,
Family/backup/gold-standard-test-battery.html,False,0,0,0,no_equations,
Family/backup/maxwell-truth-isomorphism.html,False,0,0,0,no_equations,
Family/backup/six_proofs.html,False,0,0,0,no_equations,
Family/backup/the-same-equation.html,False,0,0,0,no_equations,
Family/div-class_SY.CF-PH-CS_005658.html,False,0,0,0,no_equations,
Family/index_old.html,False,0,0,0,no_equations,
Family/maxwell-truth-isomorphism.html,False,0,0,0,no_equations,
Family/solid-var-div-class_TP.MR-FH-CO_005657.html,False,0,0,0,no_equations,
Introduction to Theophysics/03-the-only-top-down-framework.html,False,0,0,0,no_equations,
Introduction to Theophysics/05-fruits-of-the-spirit.html,False,0,0,0,no_equations,
Introduction to Theophysics/06-the-scientific-method-redux.html,False,0,0,0,no_equations,
Introduction to Theophysics/07-master-coherence-analysis.html,False,0,0,0,no_equations,
Introduction to Theophysics/09-church-debris-audit.html,False,0,0,0,no_equations,
Introduction to Theophysics/10-cliodynamic-analysis-great-demoralization.html,False,0,0,0,no_equations,
Introduction to Theophysics/11-constitutional-overlay-analysis.html,False,0,0,0,no_equations,
Introduction to Theophysics/12-reverse-sequence-hypothesis.html,False,0,0,0,no_equations,
Introduction to Theophysics/index.html,False,0,0,0,no_equations,
Kimi_Agent_ONEPAGE_GLOWINGBALL/index.html,False,0,0,0,no_equations,
audio-dock.html,False,0,0,0,no_equations,
audio/index.html,False,0,0,0,no_equations,
blue/derivatives.html,True,0,0,0,worker_client_but_no_equations,
blue/evolution-probe.html,True,0,0,0,worker_client_but_no_equations,
blue/god-in-the-equations.html,True,0,0,0,worker_client_but_no_equations,
blue/gold-standard-test-battery.html,True,0,0,0,worker_client_but_no_equations,
blue/i-didnt-write-the-math.html,True,0,0,0,worker_client_but_no_equations,
blue/index.html,False,0,0,0,no_equations,
blue/lowe-coherence-lagrangian.html,True,0,0,0,worker_client_but_no_equations,
blue/math-is-moral.html,True,0,0,0,worker_client_but_no_equations,
blue/maxwell-truth-isomorphism.html,True,0,0,0,worker_client_but_no_equations,
blue/six_proofs.html,True,0,0,0,worker_client_but_no_equations,
blue/the-same-equation.html,True,0,0,0,worker_client_but_no_equations,
consciousness/_TEMPLATE.html,True,0,0,0,worker_client_but_no_equations,
consciousness/consciousness-constraint-argument-wrapped.html,True,0,0,0,worker_client_but_no_equations,
consciousness/consciousness-constraint-argument.html,True,0,0,0,worker_client_but_no_equations,
consciousness/consciousness-free-will-evil-wrapped.html,True,0,0,0,worker_client_but_no_equations,
consciousness/index.html,False,0,0,0,no_equations,
convergence-deep/cdt-06-it-from-bit-from-logos.html,False,0,0,0,no_equations,
convergence-deep/index.html,False,0,0,0,no_equations,
convergence-series/cns-01-the-playing-field.html,True,0,0,0,worker_client_but_no_equations,
convergence-series/cns-02-the-evidence.html,True,0,0,0,worker_client_but_no_equations,
convergence-series/cns-03-why-math-works.html,True,0,0,0,worker_client_but_no_equations,
convergence-series/cns-04-the-paradigm-graveyard.html,True,0,0,0,worker_client_but_no_equations,
convergence-series/cns-05-the-judgment-layer.html,True,0,0,0,worker_client_but_no_equations,
convergence-series/cns-06-the-priority-of-goodness.html,True,0,0,0,worker_client_but_no_equations,
convergence-series/cns-07-the-verdict.html,True,0,0,0,worker_client_but_no_equations,
convergence-series/index.html,False,0,0,0,no_equations,
cross-domain/03-the-only-top-down-framework.html,True,0,0,0,worker_client_but_no_equations,
cross-domain/05-fruits-of-the-spirit.html,True,0,0,0,worker_client_but_no_equations,
cross-domain/06-the-scientific-method-redux.html,True,0,0,0,worker_client_but_no_equations,
cross-domain/07-master-coherence-analysis.html,True,0,0,0,worker_client_but_no_equations,
cross-domain/09-church-debris-audit.html,True,0,0,0,worker_client_but_no_equations,
cross-domain/10-cliodynamic-analysis-great-demoralization.html,True,0,0,0,worker_client_but_no_equations,
cross-domain/11-constitutional-overlay-analysis.html,True,0,0,0,worker_client_but_no_equations,
cross-domain/12-reverse-sequence-hypothesis.html,True,0,0,0,worker_client_but_no_equations,
cross-domain/index.html,False,0,0,0,no_equations,
data-viz/AUTHORITY_TRUST_RESEARCH_1967-2012.html,False,0,0,0,no_equations,
data-viz/COMBINED_Research_and_Timelines.html,False,0,0,0,no_equations,
data-viz/CRIME_RESEARCH_1967-2012.html,False,0,0,0,no_equations,
data-viz/EDUCATION_RESEARCH_1967-2012.html,False,0,0,0,no_equations,
data-viz/FAMILY_STRUCTURE_RESEARCH_1967-2012.html,False,0,0,0,no_equations,
data-viz/MEDIA_CULTURE_RESEARCH_1967-2012.html,False,0,0,0,no_equations,
data-viz/MORAL_DECAY_MASTER.html,False,0,0,0,no_equations,
data-viz/Moral_Timeline_Workbook.html,False,0,0,0,no_equations,
data-viz/RELIGION_RESEARCH_1967-2012.html,False,0,0,0,no_equations,
data-viz/claim_provenance/graph.html,False,0,0,0,no_equations,
data-viz/fruit_vector_map/graph.html,False,0,0,0,no_equations,
data-viz/index.html,False,0,0,0,no_equations,
data-viz/knowledge-graphs.html,False,0,0,0,no_equations,
data-viz/law_isomorphism_map/graph.html,False,0,0,0,no_equations,
data-viz/master_equation_map/graph.html,False,0,0,0,no_equations,
data-viz/paper_graph/graph.html,False,0,0,0,no_equations,
data-viz/tag_graph/graph.html,False,0,0,0,no_equations,
death-test.html,False,0,0,0,no_equations,
duality-project/alpha-prime-canonical.html,False,0,0,0,no_equations,
duality-project/dc-waveparticleduality.html,False,0,0,0,no_equations,
duality-project/dp-000-the-assignment.html,False,0,0,0,no_equations,
duality-project/dp-02-the-blinding-mirror.html,False,0,0,0,no_equations,
duality-project/dp-03-the-gray-stagnation.html,False,0,0,0,no_equations,
duality-project/dp-04-the-birth-of-a-devil.html,False,0,0,0,no_equations,
duality-project/dp-05-the-generational-rust.html,False,0,0,0,no_equations,
duality-project/dp-06-the-chorus-appears.html,False,0,0,0,no_equations,
duality-project/dp-07-the-incarnation-protocol.html,False,0,0,0,no_equations,
duality-project/dp-10-the-ascension-update.html,False,0,0,0,no_equations,
duality-project/dp-11-the-internal-info-war.html,False,0,0,0,no_equations,
duality-project/dp-13-specialized-subroutines.html,False,0,0,0,no_equations,
duality-project/dp-14-evangelism-wave.html,False,0,0,0,no_equations,
duality-project/dp-15-persecution-feedback-loop.html,False,0,0,0,no_equations,
duality-project/dp-16-apostasy-bug.html,False,0,0,0,no_equations,
duality-project/dp-20-resonant-reboot.html,False,0,0,0,no_equations,
duality-project/dp-21-second-death-audit.html,False,0,0,0,no_equations,
duality-project/dp-22-grade-day.html,False,0,0,0,no_equations,
duality-project/duality-project.html,False,0,0,0,no_equations,
duality-project/euthyphro-dilemma.html,False,0,0,0,no_equations,
duality-project/index.html,False,0,0,0,no_equations,
duality-project/omega-null-canonical.html,False,0,0,0,no_equations,
duality-project/omega-null-ω.html,False,0,0,0,no_equations,
duality-project/philosophical-questions.html,False,0,0,0,no_equations,
duality-project/quantum-research-wave-particle-duality-and-consciousness.html,False,0,0,0,no_equations,
duality-project/term-scanner.html,False,0,0,0,no_equations,
duality-project/the-wave-particle-duality-of-christ's-nature.html,False,0,0,0,no_equations,
"duality-project/wave-particle-duality,-consciousness,-and-theology.html",False,0,0,0,no_equations,
equation-presentation-templates.html,False,0,0,0,no_equations,
equation/Master EQ vs1.html,False,0,0,0,no_equations,
equation/index-kimi.html,False,0,0,0,no_equations,
equation/index.html,False,0,0,0,no_equations,
equation/master_story_index_backup.html,False,0,0,0,no_equations,
forge-proofs/01 unavoidable_conclusion_doc.html,False,0,0,0,no_equations,
forge-proofs/01unavoidable-conclusion-complete.html,False,0,0,0,no_equations,
forge-proofs/05-testable-predictions.html,False,0,0,0,no_equations,
forge-proofs/bifurcation.html,False,0,0,0,no_equations,
forge-proofs/closure.html,False,0,0,0,no_equations,
forge-proofs/evidence.html,False,0,0,0,no_equations,
forge-proofs/falsification.html,False,0,0,0,no_equations,
forge-proofs/foundation.html,False,0,0,0,no_equations,
forge-proofs/index.html,False,0,0,0,no_equations,
forge-proofs/ontological_tree.html,False,0,0,0,no_equations,
forge-proofs/subsystems.html,False,0,0,0,no_equations,
forge-proofs/theophysics_proof_explorer_v2.html,False,0,0,0,no_equations,
forge-proofs/theophysics_proof_explorer_v2_1.html,False,0,0,0,no_equations,
formal-papers/01_foundations/index.html,False,0,0,0,no_equations,
formal-papers/01_foundations/paper_01.html,False,0,0,0,no_equations,
formal-papers/02_truth_and_force/index.html,False,0,0,0,no_equations,
formal-papers/02_truth_and_force/paper_03.html,False,0,0,0,no_equations,
formal-papers/02_truth_and_force/paper_04.html,False,0,0,0,no_equations,
formal-papers/03_measurement_and_judgment/index.html,False,0,0,0,no_equations,
formal-papers/03_measurement_and_judgment/paper_05.html,False,0,0,0,no_equations,
formal-papers/03_measurement_and_judgment/paper_06.html,False,0,0,0,no_equations,
formal-papers/04_redemption_and_order/index.html,False,0,0,0,no_equations,
formal-papers/04_redemption_and_order/paper_07.html,False,0,0,0,no_equations,
formal-papers/04_redemption_and_order/paper_08.html,False,0,0,0,no_equations,
formal-papers/05_entropy_and_coherence/index.html,False,0,0,0,no_equations,
formal-papers/05_entropy_and_coherence/paper_09.html,False,0,0,0,no_equations,
formal-papers/index.html,False,0,0,0,no_equations,
genesis-to-quantum/bridges.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-02-the-first-quantum-state.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-03-first-quantum-state.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-03c-why-god-drowned-everybody.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-04a-the-decoherence-curve.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-07-the-photon-isnt-watching.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-07-why-god-drowned-everybody.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-08b-how-god-restores.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-08c-science-behind-restoration.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-09a-regime-dependent-theology.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-10a-why-the-pattern-is-the-signal.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-11-substrate-fractured.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-13-trinity-timeline.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-14-physics-broken-in-two.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-18-eraser-and-the-cross.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-20-how-god-restores.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-23-regime-dependent-theology.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/gtq-26-pattern-is-the-signal.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/index-gtq.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/index.html,False,0,0,0,no_equations,
genesis-to-quantum/intro/index.html,False,0,0,0,no_equations,
genesis-to-quantum/intro/paper-template.html,False,0,0,0,no_equations,
genesis-to-quantum/intro/theophysics-blackboard.html,False,0,0,0,no_equations,
genesis-to-quantum/iso/iso-001-gravity-sin.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/iso/iso-002-superposition-eden.html,True,0,0,0,worker_client_but_no_equations,
