equation_id,latex,lookup_key,source_kind,pattern_name,source_snippet,source_path,lane,article_slug
consciousness-chi-field-action-EQ-077,f(\chi) = 1 + \xi\kappa_0\chi^2,fchi10chi2,page_scan,inline_brackets,\(f(\chi) = 1 + \xi\kappa_0\chi^2\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-078,\xi\kappa_0\chi_0^2 \ll 1,0chi021,page_scan,inline_brackets,\(\xi\kappa_0\chi_0^2 \ll 1\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-079,|\gamma - 1| \sim 2\xi^2\kappa_0\chi_0^2,gamma1220chi02,page_scan,inline_brackets,\(|\gamma - 1| \sim 2\xi^2\kappa_0\chi_0^2\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-080,|c_{\text{GW}}/c - 1| &lt; 10^{-15},cgwc1lt1015,page_scan,inline_brackets,\(|c_{\text{GW}}/c - 1| &lt; 10^{-15}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-081,Z(\chi) = 1,zchi1,page_scan,inline_brackets,\(Z(\chi) = 1\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-082,m \sim H_0,mh0,page_scan,inline_brackets,\(m \sim H_0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-083,w_0,w0,page_scan,inline_brackets,\(w_0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-084,-0.7,07,page_scan,inline_brackets,\(-0.7\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-085,-0.9,09,page_scan,inline_brackets,\(-0.9\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-086,w_a,wa,page_scan,inline_brackets,\(w_a\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-087,-0.5,05,page_scan,inline_brackets,\(-0.5\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-088,-1.2,12,page_scan,inline_brackets,\(-1.2\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-089,H_0,h0,page_scan,inline_brackets,\(H_0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-090,\rho_{\text{vac}} \sim 10^{71},rhovac1071,page_scan,inline_brackets,\(\rho_{\text{vac}} \sim 10^{71}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-091,\rho_{\text{DE}} \sim 10^{-47},rhode1047,page_scan,inline_brackets,\(\rho_{\text{DE}} \sim 10^{-47}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-092,V(\chi),vchi,page_scan,inline_brackets,\(V(\chi)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-093,w = -1,w1,page_scan,inline_brackets,\(w = -1\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-094,w \neq -1,wne1,page_scan,inline_brackets,\(w \neq -1\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-095,H_0 = 67.4 \pm 0.5,h067405,page_scan,inline_brackets,\(H_0 = 67.4 \pm 0.5\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-096,H_0 = 73.0 \pm 1.0,h073010,page_scan,inline_brackets,\(H_0 = 73.0 \pm 1.0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-097,Q_{\text{GD}},qgd,page_scan,inline_brackets,\(Q_{\text{GD}}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-098,\sigma_8 = 0.811,sigma80811,page_scan,inline_brackets,\(\sigma_8 = 0.811\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-099,\sigma_8 \approx 0.76\text{--}0.79,sigma8076079,page_scan,inline_brackets,\(\sigma_8 \approx 0.76\text{--}0.79\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-100,\beta = -0.054,0054,page_scan,inline_brackets,\(\beta = -0.054\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-101,\sigma_8,sigma8,page_scan,inline_brackets,\(\sigma_8\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-102,\nabla^\mu G_{\mu\nu} = 0,mugmunu0,page_scan,inline_brackets,\(\nabla^\mu G_{\mu\nu} = 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-103,v_g \leq c,vglec,page_scan,inline_brackets,\(v_g \leq c\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-104,\Lambda_{\text{UV}} \sim M_{\text{Pl}},lambdauvmpl,page_scan,inline_brackets,\(\Lambda_{\text{UV}} \sim M_{\text{Pl}}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-105,T_{\mu\nu},tmunu,page_scan,inline_brackets,\(T_{\mu\nu}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-106,f\sigma_8(z=0.5) &gt; 0.44,fsigma8z05gt044,page_scan,inline_brackets,\(f\sigma_8(z=0.5) &gt; 0.44\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-107,\kappa \sim 10^{-69},1069,page_scan,inline_brackets,\(\kappa \sim 10^{-69}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-108,c_{\text{GW}} \neq c,cgwnec,page_scan,inline_brackets,\(c_{\text{GW}} \neq c\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-109,10^{-15},1015,page_scan,inline_brackets,\(10^{-15}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-110,G_{\text{eff}} = G_N/(1 + \xi\kappa_0\chi^2),geffgn10chi2,page_scan,inline_brackets,\(G_{\text{eff}} = G_N/(1 + \xi\kappa_0\chi^2)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-111,f(\chi),fchi,page_scan,inline_brackets,\(f(\chi)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-112,\chi,chi,page_scan,inline_brackets,\(\chi\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-113,V_0 e^{-\lambda\chi},v0e,page_scan,inline_brackets,\(V_0 e^{-\lambda\chi}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-114,f(R),fr,page_scan,inline_brackets,\(f(R)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-115,1 + \xi\kappa_0\chi^2,10chi2,page_scan,inline_brackets,\(1 + \xi\kappa_0\chi^2\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-116,\tfrac{1}{2}m^2\chi^2 + \tfrac{\lambda}{4}\chi^4,12m2chi24chi4,page_scan,inline_brackets,\(\tfrac{1}{2}m^2\chi^2 + \tfrac{\lambda}{4}\chi^4\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-117,ds^2 = -dt^2 + a(t)^2 d\mathbf{x}^2,ds2dt2at2dx2,page_scan,inline_brackets,\(ds^2 = -dt^2 + a(t)^2 d\mathbf{x}^2\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-118,w_\chi = p_\chi/\rho_\chi,wchipchirhochi,page_scan,inline_brackets,\(w_\chi = p_\chi/\rho_\chi\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-119,\dot\chi^2 \ll V(\chi),2vchi,page_scan,inline_brackets,\(\dot\chi^2 \ll V(\chi)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-120,w_\chi \approx -1 + \varepsilon,wchi1,page_scan,inline_brackets,\(w_\chi \approx -1 + \varepsilon\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-121,w_\chi &gt; -1,wchigt1,page_scan,inline_brackets,\(w_\chi &gt; -1\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-122,w_0 \approx -0.7,w007,page_scan,inline_brackets,\(w_0 \approx -0.7\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-123,T_{\mu\nu}^{(\text{total})} = T_{\mu\nu}^{(\chi)} + T_{\mu\nu}^{(\xi)},tmunutotaltmunuchitmunu,page_scan,inline_brackets,\(T_{\mu\nu}^{(\text{total})} = T_{\mu\nu}^{(\chi)} + T_{\mu\nu}^{(\xi)}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-124,\mathcal{L}_{\text{int}} \supset -\kappa\chi^2 R\sqrt{-g},lint2rg,page_scan,inline_brackets,\(\mathcal{L}_{\text{int}} \supset -\kappa\chi^2 R\sqrt{-g}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-125,(\xi\kappa_0\chi^2)R/(2\kappa_0) = (\xi/2)\chi^2 R,0chi2r202chi2r,page_scan,inline_brackets,\((\xi\kappa_0\chi^2)R/(2\kappa_0) = (\xi/2)\chi^2 R\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-126,\xi/2,2,page_scan,inline_brackets,\(\xi/2\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-127,\kappa G \cdot C \cdot R(FQ)/(S+\varepsilon),gcrfqs,page_scan,inline_brackets,\(\kappa G \cdot C \cdot R(FQ)/(S+\varepsilon)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-128,d\chi/dt = -\alpha S(t) + \beta(\Sigma_i \mathcal{F}<em>i),dchidtstifemi,page_scan,inline_brackets,\(d\chi/dt = -\alpha S(t) + \beta(\Sigma_i \mathcal{F}<em>i)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-129,\Box\chi + V'</em>{\text{eff}}(\chi) = 0,vemeffchi0,page_scan,inline_brackets,\(\Box\chi + V'</em>{\text{eff}}(\chi) = 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-130,S(t) \to,stto,page_scan,inline_brackets,\(S(t) \to\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-131,\mathcal{F}_i \to,fito,page_scan,inline_brackets,\(\mathcal{F}_i \to\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-coherence-bridge-wrapped-EQ-001,G_{\mu\nu} = \frac{8\pi G}{c^4}T_{\mu\nu},gmunu8pigc4tmunu,page_scan,display_dollars,$$G_{\mu\nu} = \frac{8\pi G}{c^4}T_{\mu\nu}$$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-002,\Delta x \cdot \Delta p \geq \frac{\hbar}{2},deltaxdeltapgehbar2,page_scan,display_dollars,$$\Delta x \cdot \Delta p \geq \frac{\hbar}{2}$$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-003,|\psi\rangle = \sum_i c_i |\psi_i\rangle,icii,page_scan,display_dollars,$$|\psi\rangle = \sum_i c_i |\psi_i\rangle$$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-004,\Delta x \cdot \Delta p \geq \frac{\hbar(1-C)}{2},deltaxdeltapgehbar1c2,page_scan,display_dollars,$$\Delta x \cdot \Delta p \geq \frac{\hbar(1-C)}{2}$$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-005,\Omega = \int_{V}\left( \frac{\hbar(1-C)}{2} \cdot \frac{G}{c^4} \cdot T_{\mu\nu} \right) dV,intvhbar1c2gc4tmunudv,page_scan,display_dollars,$$\Omega = \int_{V}\left( \frac{\hbar(1-C)}{2} \cdot \frac{G}{c^4} \cdot T_{\mu\nu} \right) dV$$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-006,|\psi_{\text{before}}\rangle = \sum_i c_i |\psi_i\rangle,beforeicii,page_scan,display_dollars,$$|\psi_{\text{before}}\rangle = \sum_i c_i |\psi_i\rangle$$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-007,|\psi_{\text{after}}\rangle = \hat{P}_{C} |\psi_{\text{before}}\rangle,afterpcbefore,page_scan,display_dollars,$$|\psi_{\text{after}}\rangle = \hat{P}_{C} |\psi_{\text{before}}\rangle$$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-008,C_{\text{collective}} = \sum_{i=1}^{n} \alpha_i C_i + \beta \prod_{i=1}^{n} C_i,ccollectivei1nicii1nci,page_scan,display_dollars,$$C_{\text{collective}} = \sum_{i=1}^{n} \alpha_i C_i + \beta \prod_{i=1}^{n} C_i$$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-009,\sum_{i=1}^{n} \alpha_i C_i,i1nici,page_scan,display_dollars,$$\sum_{i=1}^{n} \alpha_i C_i$$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-010,\beta \prod_{i=1}^{n} C_i,i1nci,page_scan,display_dollars,$$\beta \prod_{i=1}^{n} C_i$$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-011,"\chi = \iiint(G \cdot M \cdot E \cdot S \cdot T \cdot K \cdot R \cdot Q \cdot F \cdot C) \, dx \, dy \, dt",chiintgmestkrqfcdxdydt,page_scan,display_dollars,"$$\chi = \iiint(G \cdot M \cdot E \cdot S \cdot T \cdot K \cdot R \cdot Q \cdot F \cdot C) \, dx \, dy \, dt$$",consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-wrapped-EQ-012,\hat{P}_{C},pc,page_scan,inline_dollars,$\hat{P}_{C}$,consciousness-coherence-bridge-wrapped.html,(root),consciousness-coherence-bridge-wrapped
consciousness-coherence-bridge-EQ-001,G_{\mu\nu} = \frac{8\pi G}{c^4}T_{\mu\nu},gmunu8pigc4tmunu,page_scan,display_dollars,$$G_{\mu\nu} = \frac{8\pi G}{c^4}T_{\mu\nu}$$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-002,\Delta x \cdot \Delta p \geq \frac{\hbar}{2},deltaxdeltapgehbar2,page_scan,display_dollars,$$\Delta x \cdot \Delta p \geq \frac{\hbar}{2}$$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-003,|\psi\rangle = \sum_i c_i |\psi_i\rangle,icii,page_scan,display_dollars,$$|\psi\rangle = \sum_i c_i |\psi_i\rangle$$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-004,\Delta x \cdot \Delta p \geq \frac{\hbar(1-C)}{2},deltaxdeltapgehbar1c2,page_scan,display_dollars,$$\Delta x \cdot \Delta p \geq \frac{\hbar(1-C)}{2}$$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-005,\Omega = \int_{V}\left( \frac{\hbar(1-C)}{2} \cdot \frac{G}{c^4} \cdot T_{\mu\nu} \right) dV,intvhbar1c2gc4tmunudv,page_scan,display_dollars,$$\Omega = \int_{V}\left( \frac{\hbar(1-C)}{2} \cdot \frac{G}{c^4} \cdot T_{\mu\nu} \right) dV$$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-006,|\psi_{\text{before}}\rangle = \sum_i c_i |\psi_i\rangle,beforeicii,page_scan,display_dollars,$$|\psi_{\text{before}}\rangle = \sum_i c_i |\psi_i\rangle$$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-007,|\psi_{\text{after}}\rangle = \hat{P}<em>{C} |\psi</em>{\text{before}}\rangle,afterpemcembefore,page_scan,display_dollars,$$|\psi_{\text{after}}\rangle = \hat{P}<em>{C} |\psi</em>{\text{before}}\rangle$$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-008,C_{\text{collective}} = \sum_{i=1}^{n} \alpha_i C_i + \beta \prod_{i=1}^{n} C_i,ccollectivei1nicii1nci,page_scan,display_dollars,$$C_{\text{collective}} = \sum_{i=1}^{n} \alpha_i C_i + \beta \prod_{i=1}^{n} C_i$$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-009,\sum_{i=1}^{n} \alpha_i C_i,i1nici,page_scan,display_dollars,$$\sum_{i=1}^{n} \alpha_i C_i$$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-010,\beta \prod_{i=1}^{n} C_i,i1nci,page_scan,display_dollars,$$\beta \prod_{i=1}^{n} C_i$$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-011,"\chi = \iiint(G \cdot M \cdot E \cdot S \cdot T \cdot K \cdot R \cdot Q \cdot F \cdot C) \, dx \, dy \, dt",chiintgmestkrqfcdxdydt,page_scan,display_dollars,"$$\chi = \iiint(G \cdot M \cdot E \cdot S \cdot T \cdot K \cdot R \cdot Q \cdot F \cdot C) \, dx \, dy \, dt$$",consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-coherence-bridge-EQ-012,\hat{P}_{C},pc,page_scan,inline_dollars,$\hat{P}_{C}$,consciousness-coherence-bridge.html,(root),consciousness-coherence-bridge
consciousness-evidence-predictions-wrapped-EQ-001,U(t) = U_0 \cdot 2^{(t-t_0)/7},utu02tt07,page_scan,display_dollars,$$U(t) = U_0 \cdot 2^{(t-t_0)/7}$$,consciousness-evidence-predictions-wrapped.html,(root),consciousness-evidence-predictions-wrapped
consciousness-evidence-predictions-wrapped-EQ-002,U(t),ut,page_scan,inline_dollars,$U(t)$,consciousness-evidence-predictions-wrapped.html,(root),consciousness-evidence-predictions-wrapped
consciousness-evidence-predictions-wrapped-EQ-003,U_0,u0,page_scan,inline_dollars,$U_0$,consciousness-evidence-predictions-wrapped.html,(root),consciousness-evidence-predictions-wrapped
consciousness-evidence-predictions-wrapped-EQ-004,t_0,t0,page_scan,inline_dollars,$t_0$,consciousness-evidence-predictions-wrapped.html,(root),consciousness-evidence-predictions-wrapped
consciousness-evidence-predictions-EQ-001,U(t) = U_0 \cdot 2^{(t-t_0)/7},utu02tt07,page_scan,display_dollars,$$U(t) = U_0 \cdot 2^{(t-t_0)/7}$$,consciousness-evidence-predictions.html,(root),consciousness-evidence-predictions
consciousness-evidence-predictions-EQ-002,U(t),ut,page_scan,inline_dollars,$U(t)$,consciousness-evidence-predictions.html,(root),consciousness-evidence-predictions
consciousness-evidence-predictions-EQ-003,U_0,u0,page_scan,inline_dollars,$U_0$,consciousness-evidence-predictions.html,(root),consciousness-evidence-predictions
consciousness-evidence-predictions-EQ-004,t_0,t0,page_scan,inline_dollars,$t_0$,consciousness-evidence-predictions.html,(root),consciousness-evidence-predictions
consciousness-free-will-evil-EQ-001,\Theta = Q + U,thetaqu,page_scan,display_dollars,$$\Theta = Q + U$$,consciousness-free-will-evil.html,(root),consciousness-free-will-evil
consciousness-free-will-evil-EQ-002,\Theta,theta,page_scan,inline_dollars,$\Theta$,consciousness-free-will-evil.html,(root),consciousness-free-will-evil
consciousness-grace-source-term-wrapped-EQ-001,\Box\chi - m_\chi^2\chi - \lambda\chi^3 + \xi\kappa_0\chi R = J_{\text{grace}}(x),mchi2chi30chirjgracex,page_scan,display_dollars,$$\Box\chi - m_\chi^2\chi - \lambda\chi^3 + \xi\kappa_0\chi R = J_{\text{grace}}(x)$$,consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-002,"S = S_\chi[\text{closed}] + S_{\text{source}} = S_\chi[\text{closed}] + \int d^4x \sqrt{-g}\, J(x)\,\chi(x)",sschiclosedssourceschiclosedintd4xgjxchix,page_scan,display_dollars,"$$S = S_\chi[\text{closed}] + S_{\text{source}} = S_\chi[\text{closed}] + \int d^4x \sqrt{-g}\, J(x)\,\chi(x)$$",consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-003,\dot{\chi} + H\chi = -\alpha S(t) + \beta\sum_i \mathcal{F}_i,chihchistifi,page_scan,display_dollars,$$\dot{\chi} + H\chi = -\alpha S(t) + \beta\sum_i \mathcal{F}_i$$,consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-004,"G_{\mu\nu} + \mathcal{G}(t, \Psi_{\text{collective}}) \cdot g_{\mu\nu} = \frac{8\pi G}{c^4} T_{\mu\nu}",gmunugtpsicollectivegmunu8pigc4tmunu,page_scan,display_dollars,"$$G_{\mu\nu} + \mathcal{G}(t, \Psi_{\text{collective}}) \cdot g_{\mu\nu} = \frac{8\pi G}{c^4} T_{\mu\nu}$$",consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-005,J_{\text{grace}}(x) = \frac{\beta_G \cdot \Phi(x)}{S_{\text{local}}(x) + \varepsilon} \cdot f_{\text{reg}}(\chi),jgracexgphixslocalxfregchi,page_scan,display_dollars,$$J_{\text{grace}}(x) = \frac{\beta_G \cdot \Phi(x)}{S_{\text{local}}(x) + \varepsilon} \cdot f_{\text{reg}}(\chi)$$,consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-006,"f_{\text{reg}}(\chi) = \chi_{\text{max}} - \chi \quad \text{for } \chi &lt; \chi_{\text{max}}, \quad 0 \text{ otherwise}",fregchichimaxchiforchiltchimax0otherwise,page_scan,display_dollars,"$$f_{\text{reg}}(\chi) = \chi_{\text{max}} - \chi \quad \text{for } \chi &lt; \chi_{\text{max}}, \quad 0 \text{ otherwise}$$",consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-007,J_{\text{Logos}} = \frac{\kappa_L \cdot G \cdot C \cdot R \cdot (F \cdot Q)}{S + \varepsilon},jlogoslgcrfqs,page_scan,display_dollars,$$J_{\text{Logos}} = \frac{\kappa_L \cdot G \cdot C \cdot R \cdot (F \cdot Q)}{S + \varepsilon}$$,consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-008,J_{\text{grace}}(x),jgracex,page_scan,inline_brackets,\(J_{\text{grace}}(x)\),consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-009,J_{\text{grace}},jgrace,page_scan,inline_brackets,\(J_{\text{grace}}\),consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-010,\|J_{\text{grace}}\| \leq J_{\max},jgracelej,page_scan,inline_brackets,\(\|J_{\text{grace}}\| \leq J_{\max}\),consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-011,J_{\max},j,page_scan,inline_brackets,\(J_{\max}\),consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-012,"\mathcal{G}(t, \Psi_{\text{collective}})",gtpsicollective,page_scan,inline_brackets,"\(\mathcal{G}(t, \Psi_{\text{collective}})\)",consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-wrapped-EQ-013,J_{\text{grace}} = \beta_G \cdot \Phi / (S + \varepsilon) \cdot f_{\text{reg}},jgracegphisfreg,page_scan,inline_brackets,\(J_{\text{grace}} = \beta_G \cdot \Phi / (S + \varepsilon) \cdot f_{\text{reg}}\),consciousness-grace-source-term-wrapped.html,(root),consciousness-grace-source-term-wrapped
consciousness-grace-source-term-EQ-001,"S_\chi = \int d^4x \sqrt{-g} \left[ \frac{1}{2\kappa_0}(1 + \xi\kappa_0\chi^2)R - \frac{1}{2}g^{\mu\nu}\partial_\mu\chi\,\partial_\nu\chi - V(\chi) + \mathcal{L}_{\text{matter}} \right]",schiintd4xg12010chi2r12gmunumuchinuchivchilmatter,page_scan,display_dollars,"$$S_\chi = \int d^4x \sqrt{-g} \left[ \frac{1}{2\kappa_0}(1 + \xi\kappa_0\chi^2)R - \frac{1}{2}g^{\mu\nu}\partial_\mu\chi\,\partial_\nu\chi - V(\chi) + \mathcal{L}_{\text{matter}} ",consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-002,\Box\chi - m_\chi^2\chi - \lambda\chi^3 + \xi\kappa_0\chi R = 0,mchi2chi30chir0,page_scan,display_dollars,$$\Box\chi - m_\chi^2\chi - \lambda\chi^3 + \xi\kappa_0\chi R = 0$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-003,\Box\chi - m_\chi^2\chi - \lambda\chi^3 + \xi\kappa_0\chi R = J_{\text{grace}}(x),mchi2chi30chirjgracex,page_scan,display_dollars,$$\Box\chi - m_\chi^2\chi - \lambda\chi^3 + \xi\kappa_0\chi R = J_{\text{grace}}(x)$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-004,"S = S_\chi[\text{closed}] + S_{\text{source}} = S_\chi[\text{closed}] + \int d^4x \sqrt{-g}\, J(x)\,\chi(x)",sschiclosedssourceschiclosedintd4xgjxchix,page_scan,display_dollars,"$$S = S_\chi[\text{closed}] + S_{\text{source}} = S_\chi[\text{closed}] + \int d^4x \sqrt{-g}\, J(x)\,\chi(x)$$",consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-005,\dot{\chi} + H\chi = -\alpha S(t) + \beta\sum_i \mathcal{F}_i,chihchistifi,page_scan,display_dollars,$$\dot{\chi} + H\chi = -\alpha S(t) + \beta\sum_i \mathcal{F}_i$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
